prod_norm_name,prod_form_norm_name,code,prod_pack_1_2,prod_pack_1_size,origin,prod_d_norm_name,const
305,СПРЕЙ ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ ДОЗИРОВАННЫЙ,3,1.0,1.0,2.0,0.15 мг + 0.5 мг/доза,1
305,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,3,1.0,8.0,2.0,3 мг + 1 мг,1
305,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,3,2.0,8.0,2.0,3 мг + 1 мг,1
306,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,4.0,8.0,1.0,120 мг,1
306,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,7.0,8.0,1.0,120 мг,1
308,КАПЛИ ГЛАЗНЫЕ,3,1.0,5.0,2.0,0.5 %,1
315,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,3.0,10.0,2.0,25 мг,1
316,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,3,1.0,15.0,1.0,15000 МЕ/мл,1
317,КАПСУЛЫ,3,1.0,1.0,2.0,150 мг,1
317,КАПСУЛЫ,3,1.0,2.0,1.0,150 мг,1
317,КАПСУЛЫ,3,2.0,1.0,1.0,150 мг,1
318,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,10.0,2.0,25 мг,1
320,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,3,2.0,6.0,2.0,НЕ УКАЗАНО,1
322,АЭРОЗОЛЬ ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННЫЙ,3,1.0,200.0,1.0,100 мкг/доза,1
329,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,20.0,2.0,1 %,1
329,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,50.0,2.0,1 %,1
329,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,3,30.0,2.0,2.0,100 мг,1
329,ТАБЛЕТКИ,3,1.0,20.0,1.0,100 мг,1
329,ТАБЛЕТКИ,3,3.0,10.0,2.0,100 мг,1
334,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,60.0,2.0,1.5 %,1
334,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,2.0,10.0,2.0,100 мг,1
342,ТАБЛЕТКИ,3,3.0,10.0,1.0,16 мг,1
342,ТАБЛЕТКИ,3,3.0,10.0,1.0,24 мг,1
344,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,5.0,2.0,5 %,1
344,ТАБЛЕТКИ,3,2.0,10.0,1.0,200 мг,1
344,ТАБЛЕТКИ,3,2.0,10.0,1.0,400 мг,1
350,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,30.0,1.0,1 %,1
353,СПРЕЙ НАЗАЛЬНЫЙ,3,1.0,60.0,2.0,0.6 мг/мл + 0.5 мг/мл,1
368,ЛИОФИЛИЗАТ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,3,5.0,8.0,2.0,8 мг,1
368,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,10.0,2.0,8 мг,1
375,ТАБЛЕТКИ,3,1.0,100.0,2.0,2.5 мг,1
376,КАПЛИ НАЗАЛЬНЫЕ,3,1.0,5.0,2.0,0.01 %,1
376,КАПЛИ НАЗАЛЬНЫЕ,3,1.0,10.0,2.0,0.025 %,1
376,КАПЛИ НАЗАЛЬНЫЕ,3,1.0,10.0,2.0,0.05 %,1
376,СПРЕЙ НАЗАЛЬНЫЙ,3,1.0,15.0,2.0,0.05 %,1
376,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,3,1.0,220.0,2.0,11.25 мкг/доза,1
376,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,3,1.0,220.0,2.0,22.5 мкг/доза,1
377,ДРАЖЕ,3,1.0,25.0,2.0,8 мг,1
377,ТАБЛЕТКИ,3,2.0,14.0,1.0,8 мг,1
383,ТАБЛЕТКИ,3,1.0,100.0,2.0,0.1 мг,1
383,ТАБЛЕТКИ,3,2.0,25.0,2.0,0.2 мг,1
383,ТАБЛЕТКИ,3,4.0,25.0,2.0,0.2 мг,1
384,ТАБЛЕТКИ,3,4.0,25.0,2.0,100 мкг,1
384,ТАБЛЕТКИ,3,4.0,25.0,2.0,50 мкг,1
384,ТАБЛЕТКИ,3,4.0,25.0,2.0,75 мкг,1
402,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,5.0,10.0,2.0,5 мг,1
408,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,3,6.0,1.0,2.0,600 мг,1
410,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,3,1.0,8.0,2.0,3 г,1
412,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,20.0,1.0,1 %,1
412,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,20.0,1.0,1 %,1
412,ТАБЛЕТКИ ВАГИНАЛЬНЫЕ,3,1.0,6.0,1.0,100 мг,1
412,ТАБЛЕТКИ ВАГИНАЛЬНЫЕ,3,1.0,6.0,2.0,100 мг,1
428,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,3,3.0,20.0,2.0,НЕ УКАЗАНО,1
433,АЭРОЗОЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,58.0,1.0,5 %,1
433,ГЕЛЬ ГЛАЗНОЙ,3,1.0,5.0,2.0,5 %,1
433,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,25.0,1.0,5 %,1
433,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,30.0,1.0,5 %,1
433,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,30.0,2.0,5 %,1
433,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,50.0,2.0,5 %,1
434,КАПСУЛЫ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,3,3.0,10.0,1.0,80 мг,1
436,ТАБЛЕТКИ,3,1.0,50.0,2.0,10 мг,1
437,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,4.0,7.0,1.0,0.2 мг,1
437,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,4.0,7.0,1.0,0.4 мг,1
449,РАСТВОР ДЛЯ ИНФУЗИЙ,3,1.0,400.0,1.0,0.9 %,1
449,СПРЕЙ НАЗАЛЬНЫЙ,3,1.0,20.0,1.0,0.9 %,1
449,СПРЕЙ НАЗАЛЬНЫЙ,3,1.0,50.0,1.0,0.65 %,1
456,КАПЛИ ГЛАЗНЫЕ И УШНЫЕ,3,1.0,5.0,2.0,0.3 %,1
461,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,3,10.0,1.0,1.0,0.5 мг/мл,1
466,КАПЛИ ГЛАЗНЫЕ,3,1.0,10.0,2.0,20 мг/мл,1
467,ТАБЛЕТКИ,3,2.0,10.0,2.0,80 мг,1
469,ТАБЛЕТКИ,3,3.0,10.0,1.0,12.5 мг,1
471,ТАБЛЕТКИ,3,2.0,10.0,1.0,50 мг,1
471,ТАБЛЕТКИ,3,4.0,10.0,1.0,25 мг,1
471,ТАБЛЕТКИ,3,4.0,10.0,1.0,50 мг,1
473,РАСТВОР ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,10.0,1.0,1 %,1
474,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,100.0,1.0,75 мг + 15.2 мг,1
474,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,100.0,2.0,150 мг + 30.39 мг,1
475,КАПЛИ ГЛАЗНЫЕ,3,1.0,5.0,2.0,2.5 %,1
475,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,3,2.0,6.0,2.0,5 мг,1
478,КАПСУЛЫ,3,1.0,10.0,2.0,250 мг,1
478,КАПСУЛЫ,3,4.0,25.0,2.0,250 мг,1
478,КАПСУЛЫ,3,5.0,10.0,1.0,250 мг,1
490,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,3,1.0,1.0,2.0,10 мг/мл,1
490,РАСТВОР ДЛЯ ПОДКОЖНОГО ВВЕДЕНИЯ,3,1.0,0.2,2.0,50 мг/мл,1
516,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,3,5.0,12.0,2.0,160 мг + 1 мг + 50 мг,1
516,ТАБЛЕТКИ ШИПУЧИЕ,3,1.0,10.0,2.0,250 мг + 3 мг + 50 мг,1
518,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,3,2.0,6.0,2.0,206 мг,1
522,ТАБЛЕТКИ ЖЕВАТЕЛЬНЫЕ,3,1.0,12.0,2.0,680 мг + 80 мг,1
522,ТАБЛЕТКИ ЖЕВАТЕЛЬНЫЕ БЕЗ САХАРА [МЯТНЫЕ],3,1.0,12.0,2.0,680 мг + 80 мг,1
526,ТАБЛЕТКИ ШИПУЧИЕ,3,5.0,2.0,2.0,324 мг + 965 мг + 1625 мг,1
527,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,50.0,1.0,1 % + 5 %,1
530,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,3,3.0,12.0,2.0,НЕ УКАЗАНО,1
544,ТАБЛЕТКИ,3,10.0,10.0,1.0,5 мг,1
545,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,25.0,1.0,20 %,1
546,МАЗЬ ДЛЯ МЕСТНОГО И НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,25.0,1.0,10 %,1
546,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,3,2.0,5.0,1.0,500 мг,1
549,ЛИНИМЕНТ,3,1.0,25.0,1.0,10 %,1
555,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,3,10.0,5.0,1.0,5 мг/мл,1
569,РАСТВОРИТЕЛЬ ДЛЯ ПРИГОТОВЛЕНИЯ ЛЕКАРСТВЕННЫХ ФОРМ ДЛЯ ИНЪЕКЦИЙ,3,10.0,2.0,1.0,НЕ УКАЗАНО,1
574,ПОРОШОК ДЛЯ ПРИЕМА ВНУТРЬ И МЕСТНОГО ПРИМЕНЕНИЯ,3,10.0,0.85,1.0,500 млн.КОЕ/пакет,1
574,ПОРОШОК ДЛЯ ПРИЕМА ВНУТРЬ И МЕСТНОГО ПРИМЕНЕНИЯ,3,30.0,0.85,1.0,500 млн.КОЕ/пакет,1
583,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,3,2.0,5.0,1.0,100 мг+40 мг+20 мг+4 мг,1
584,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,3,2.0,5.0,1.0,НЕ УКАЗАНО,1
591,СУППОЗИТОРИИ ВАГИНАЛЬНЫЕ,3,2.0,5.0,1.0,16 мг,1
595,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,3,2.0,5.0,1.0,1.24 г,1
595,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,3,2.0,5.0,1.0,2.11 г,1
604,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,3,2.0,5.0,1.0,250 мг,1
608,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,3,2.0,5.0,1.0,20 мг,1
611,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,2.0,14.0,2.0,40 мг + 12.5 мг,1
612,ТАБЛЕТКИ ЖЕВАТЕЛЬНЫЕ,3,1.0,30.0,1.0,500 мг + 200 МЕ,1
629,ТРАВА ИЗМЕЛЬЧЕННАЯ,3,1.0,50.0,1.0,НЕ УКАЗАНО,1
634,СИРОП,3,1.0,100.0,1.0,НЕ УКАЗАНО,1
639,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,3,1.0,25.0,1.0,НЕ УКАЗАНО,1
642,РАСТВОР ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ,3,1.0,100.0,1.0,3 %,1
643,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,25.0,1.0,2 %,1
650,ТАБЛЕТКИ,3,1.0,10.0,1.0,50 мг,1
652,НАСТОЙКА,3,1.0,25.0,1.0,НЕ УКАЗАНО,1
652,"НАСТОЙКА ДЛЯ ИНГАЛЯЦИЙ, МЕСТНОГО И НАРУЖНОГО ПРИМЕНЕНИЯ",3,1.0,25.0,1.0,НЕ УКАЗАНО,1
653,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,25.0,1.0,10 %,1
667,КАПСУЛЫ,3,4.0,10.0,2.0,250 мг,1
679,ЦВЕТКИ ИЗМЕЛЬЧЕННЫЕ,3,1.0,50.0,1.0,НЕ УКАЗАНО,1
695,РАСТВОР ДЛЯ ПРИЕМА ВНУТРЬ,3,10.0,10.0,1.0,100 мг/мл,1
704,ТАБЛЕТКИ,3,1.0,10.0,1.0,300 мг + 50 мг + 100 мг,1
704,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,10.0,1.0,250 мг + 65 мг + 250 мг,1
704,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,2.0,10.0,1.0,250 мг + 65 мг + 250 мг,1
711,ДРАЖЕ,3,1.0,200.0,1.0,50 мг,1
711,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,3,10.0,2.0,1.0,50 мг/мл,1
716,ТАБЛЕТКИ ПОДЪЯЗЫЧНЫЕ,3,1.0,40.0,1.0,0.5 мг,1
719,АЭРОЗОЛЬ ДЛЯ МЕСТНОГО ПРИМЕНЕНИЯ,3,1.0,30.0,1.0,НЕ УКАЗАНО,1
720,КАПСУЛЫ,3,1.0,10.0,1.0,100 мг,1
720,КАПСУЛЫ,3,2.0,10.0,1.0,100 мг,1
720,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,3,1.0,37.0,1.0,25 мг/5 мл,1
720,"ТАБЛЕТКИ, ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ",3,2.0,10.0,1.0,50 мг,1
720,"таблетки, покрытые пленочной оболочкой",3,1.0,10.0,1.0,50 мг,1
721,КАПСУЛЫ,3,5.0,10.0,1.0,НЕ УКАЗАНО,1
725,ТАБЛЕТКИ,3,2.0,30.0,1.0,10 мг,1
728,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ,3,2.0,10.0,2.0,100 мг + 125 мг,1
728,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,10.0,2.0,400 мг + 325 мг,1
728,"ТАБЛЕТКИ, ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ",3,1.0,10.0,1.0,400 мг + 200 мг,1
741,АЭРОЗОЛЬ ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННЫЙ,3,1.0,200.0,2.0,20 мкг + 50 мкг/доза,1
741,РАСТВОР ДЛЯ ИНГАЛЯЦИЙ,3,1.0,20.0,2.0,0.25 мг + 0.5 мг/мл,1
747,ТАБЛЕТКИ,3,2.0,25.0,1.0,10 мг,1
757,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ,3,1.0,10.0,1.0,100 мг,1
763,ПОРОШОК ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННЫЙ,3,1.0,60.0,2.0,160 мкг + 4.5 мкг/доза,1
763,ПОРОШОК ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННЫЙ,3,1.0,120.0,2.0,160 мкг + 4.5 мкг/доза,1
770,ТАБЛЕТКИ,3,1.0,30.0,1.0,50 мг,1
773,СИРОП,3,1.0,100.0,1.0,100 мг/мл,1
782,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,10.0,2.0,600 мг + 500 мг,1
783,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,3,10.0,1.0,2.0,30 мг/мл,1
789,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,3,10.0,1.0,1.0,10 мг/мл,1
793,ТАБЛЕТКИ,3,1.0,50.0,1.0,50 мг + 50 мг,1
798,ДРАЖЕ,3,1.0,10.0,1.0,100 мг,1
799,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,2.0,15.0,1.0,НЕ УКАЗАНО,1
806,СПРЕЙ НАЗАЛЬНЫЙ ДОЗИРОВАННЫЙ,3,1.0,200.0,1.0,500 МЕ/доза,1
806,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,3,2.0,5.0,1.0,500000 МЕ,1
839,КАПЛИ ГЛАЗНЫЕ,3,1.0,5.0,1.0,1 %,1
844,КАПЛИ ГЛАЗНЫЕ,3,1.0,2.5,2.0,0.09 %,1
860,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,3,1.0,1.0,1.0,1 г,1
879,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,21.0,2.0,150 мкг + 30 мкг,1
901,ТАБЛЕТКИ,3,3.0,10.0,1.0,250 мг,1
913,ТАБЛЕТКИ,3,2.0,10.0,1.0,5 мг,1
914,ТАБЛЕТКИ,3,2.0,10.0,1.0,250 мг,1
916,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,3,10.0,2.0,1.0,50 мг/мл,1
916,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,3.0,10.0,1.0,125 мг,1
916,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,5.0,10.0,1.0,125 мг,1
920,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,3.0,10.0,1.0,150 мг,1
944,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,3,5.0,5.0,1.0,40 мг/мл,1
944,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,3,1.0,50.0,1.0,200 мг,1
949,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,3.0,10.0,1.0,400 мкг,1
950,КАПСУЛЫ,3,1.0,10.0,1.0,60 мг,1
951,ТАБЛЕТКИ,3,3.0,10.0,1.0,200 мг,1
952,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,3,2.0,9.0,1.0,НЕ УКАЗАНО,1
953,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,3,2.0,9.0,1.0,НЕ УКАЗАНО,1
962,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,3,3.0,8.0,1.0,НЕ УКАЗАНО,1
962,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,3,5.0,8.0,1.0,НЕ УКАЗАНО,1
1009,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,3,14.0,22.1,2.0,НЕ УКАЗАНО,1
1011,КАПЛИ НАЗАЛЬНЫЕ,3,1.0,15.0,2.0,НЕ УКАЗАНО,1
1012,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,3,10.0,11.5,2.0,НЕ УКАЗАНО,1
1026,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,20.0,1.0,3 мг,1
1066,ТАБЛЕТКИ,3,1.0,50.0,2.0,100 мг,1
1082,НАСТОЙКА,3,1.0,25.0,1.0,НЕ УКАЗАНО,1
1099,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,15.0,1.0,3 %,1
1099,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,2.0,10.0,1.0,100 мг,1
1103,ТАБЛЕТКИ,3,1.0,10.0,1.0,250 мг,1
1103,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ,3,4.0,5.0,2.0,1000 мг,1
1103,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ,3,4.0,5.0,2.0,125 мг,1
1103,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ,3,4.0,5.0,2.0,250 мг,1
1103,ТАБЛЕТКИ ДИСПЕРГИРУЕМЫЕ,3,4.0,5.0,2.0,500 мг,1
1107,ТАБЛЕТКИ,3,2.0,15.0,1.0,10 мг,1
1107,ТАБЛЕТКИ,3,2.0,25.0,1.0,5 мг,1
1111,ТАБЛЕТКИ,3,3.0,10.0,1.0,4 мг,1
1111,ТАБЛЕТКИ,3,3.0,10.0,1.0,8 мг,1
1111,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,30.0,1.0,5 мг,1
1113,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,2.0,1.0,100 мг,1
1113,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,2.0,1.0,50 мг,1
1133,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,3,5.0,1.0,2.0,100 мг + 2.5 мг/мл,1
1147,НАСТОЙКА,3,1.0,25.0,1.0,НЕ УКАЗАНО,1
1151,СИРОП,3,1.0,100.0,1.0,НЕ УКАЗАНО,1
1156,ТАБЛЕТКИ,3,5.0,10.0,1.0,200 мг,1
1156,ТАБЛЕТКИ ПРОЛОНГИРОВАННОГО ДЕЙСТВИЯ,3,5.0,10.0,2.0,200 мг,1
1157,КАПЛИ ГЛАЗНЫЕ,3,1.0,10.0,1.0,3 мг/мл,1
1165,КАПСУЛЫ,3,3.0,10.0,1.0,50 мг,1
1170,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,50.0,1.0,НЕ УКАЗАНО,1
1178,КАПЛИ ГЛАЗНЫЕ,3,1.0,5.0,2.0,0.3 %,1
1182,СПРЕЙ НАЗАЛЬНЫЙ,3,1.0,15.0,2.0,1.25 %,1
1204,КАПЛИ ГЛАЗНЫЕ,3,1.0,5.0,2.0,0.4 %,1
1208,КАПЛИ ГЛАЗНЫЕ,3,1.0,10.0,2.0,НЕ УКАЗАНО,1
1244,ТАБЛЕТКИ,3,3.0,10.0,1.0,50 мг,1
1254,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,3,5.0,10.0,2.0,НЕ УКАЗАНО,1
1268,КОНЦЕНТРАТ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,3,1.0,100.0,1.0,99 %,1
1272,ТАБЛЕТКИ,3,5.0,10.0,2.0,НЕ УКАЗАНО,1
1272,ТАБЛЕТКИ,3,7.0,8.0,1.0,НЕ УКАЗАНО,1
1292,ТАБЛЕТКИ,3,3.0,10.0,2.0,5 мг + 10 мг,1
1294,РАСТВОР ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ [СПИРТОВОЙ],3,1.0,10.0,1.0,1 %,1
1305,РАСТВОР ДЛЯ ВНУТРИВЕННОГО ВВЕДЕНИЯ,3,5.0,10.0,1.0,НЕ УКАЗАНО,1
1305,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,3,5.0,10.0,1.0,НЕ УКАЗАНО,1
1305,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,3,5.0,20.0,1.0,НЕ УКАЗАНО,1
1307,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,3,5.0,10.0,1.0,150 мг,1
1316,ПАСТА ДЛЯ ПРИЕМА ВНУТРЬ,3,1.0,225.0,1.0,НЕ УКАЗАНО,1
1330,КАПЛИ ЗУБНЫЕ,3,1.0,10.0,1.0,НЕ УКАЗАНО,1
1335,ТАБЛЕТКИ,3,1.0,30.0,2.0,4 мг,1
1338,КАПЛИ ГЛАЗНЫЕ,3,1.0,2.5,2.0,0.005 %,1
1348,ГЕЛЬ СТОМАТОЛОГИЧЕСКИЙ,3,1.0,20.0,2.0,НЕ УКАЗАНО,1
1348,ГЕЛЬ СТОМАТОЛОГИЧЕСКИЙ,3,1.0,25.0,1.0,НЕ УКАЗАНО,1
1357,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,3.0,10.0,1.0,10 мг + 160 мг,1
1357,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,3.0,10.0,1.0,5 мг + 80 мг,1
1391,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,3,10.0,2.0,1.0,НЕ УКАЗАНО,1
1426,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,3,1.0,10.0,2.0,5 мг,1
1439,ЭКСТРАКТ ДЛЯ ПРИЕМА ВНУТРЬ,3,1.0,50.0,1.0,НЕ УКАЗАНО,1
1441,ТАБЛЕТКИ,3,1.0,10.0,1.0,500 мг,1
1581,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,3,3.0,5.0,1.0,НЕ УКАЗАНО,1
